c8c649af2c5bbeefcadac1ab550e2088,106.7223015,26.56730611,2016-09-01 08:25:29.0
c8c649af2c5bbeefcadac1ab550e2088,106.7020436,26.57134719,2016-09-01 08:45:52.0
c8c649af2c5bbeefcadac1ab550e2088,106.6902513,26.57298437,2016-09-01 09:42:37.0
c8c649af2c5bbeefcadac1ab550e2088,106.6902513,26.57298437,2016-09-01 09:43:08.0
c8c649af2c5bbeefcadac1ab550e2088,106.6902513,26.57298437,2016-09-01 09:52:19.0
c8c649af2c5bbeefcadac1ab550e2088,106.6902513,26.57298437,2016-09-01 11:30:37.0
c8c649af2c5bbeefcadac1ab550e2088,106.6902513,26.57298437,2016-09-01 11:32:13.0
c8c649af2c5bbeefcadac1ab550e2088,106.6902513,26.57298437,2016-09-01 12:04:55.0
c8c649af2c5bbeefcadac1ab550e2088,106.6902513,26.57298437,2016-09-01 12:05:21.0
c8c649af2c5bbeefcadac1ab550e2088,106.6902513,26.57298437,2016-09-01 12:05:28.0
c8c649af2c5bbeefcadac1ab550e2088,106.6902513,26.57298437,2016-09-01 12:12:47.0
c8c649af2c5bbeefcadac1ab550e2088,106.6902513,26.57298437,2016-09-01 12:42:01.0
c8c649af2c5bbeefcadac1ab550e2088,106.6902513,26.57298437,2016-09-01 12:42:46.0
c8c649af2c5bbeefcadac1ab550e2088,106.6902513,26.57298437,2016-09-01 12:43:12.0
c8c649af2c5bbeefcadac1ab550e2088,106.6902513,26.57298437,2016-09-01 12:43:38.0
c8c649af2c5bbeefcadac1ab550e2088,106.6902513,26.57298437,2016-09-01 12:44:04.0
c8c649af2c5bbeefcadac1ab550e2088,106.6902513,26.57298437,2016-09-01 12:44:30.0
c8c649af2c5bbeefcadac1ab550e2088,106.6902513,26.57298437,2016-09-01 12:45:17.0
c8c649af2c5bbeefcadac1ab550e2088,106.6902513,26.57298437,2016-09-01 12:45:43.0
c8c649af2c5bbeefcadac1ab550e2088,106.6902513,26.57298437,2016-09-01 12:46:23.0
c8c649af2c5bbeefcadac1ab550e2088,106.6902513,26.57298437,2016-09-01 12:47:03.0
c8c649af2c5bbeefcadac1ab550e2088,106.6902513,26.57298437,2016-09-01 12:47:37.0
c8c649af2c5bbeefcadac1ab550e2088,106.6902513,26.57298437,2016-09-01 12:48:08.0
c8c649af2c5bbeefcadac1ab550e2088,106.6902513,26.57298437,2016-09-01 12:48:36.0
c8c649af2c5bbeefcadac1ab550e2088,106.6902513,26.57298437,2016-09-01 13:08:37.0
c8c649af2c5bbeefcadac1ab550e2088,106.6902513,26.57298437,2016-09-01 13:09:19.0
c8c649af2c5bbeefcadac1ab550e2088,106.6902513,26.57298437,2016-09-01 13:28:26.0
c8c649af2c5bbeefcadac1ab550e2088,106.6902513,26.57298437,2016-09-01 13:29:02.0
c8c649af2c5bbeefcadac1ab550e2088,106.6902513,26.57298437,2016-09-01 13:29:36.0
c8c649af2c5bbeefcadac1ab550e2088,106.6902513,26.57298437,2016-09-01 13:49:53.0
c8c649af2c5bbeefcadac1ab550e2088,106.6902513,26.57298437,2016-09-01 13:50:45.0
c8c649af2c5bbeefcadac1ab550e2088,106.6902513,26.57298437,2016-09-01 13:50:55.0
c8c649af2c5bbeefcadac1ab550e2088,106.6902513,26.57298437,2016-09-01 13:51:05.0
c8c649af2c5bbeefcadac1ab550e2088,106.6962626,26.57334443,2016-09-01 13:51:38.0
c8c649af2c5bbeefcadac1ab550e2088,106.6902513,26.57298437,2016-09-01 13:53:42.0
c8c649af2c5bbeefcadac1ab550e2088,106.6902513,26.57298437,2016-09-01 13:56:50.0
c8c649af2c5bbeefcadac1ab550e2088,106.6902513,26.57298437,2016-09-01 14:07:20.0
c8c649af2c5bbeefcadac1ab550e2088,106.6902513,26.57298437,2016-09-01 14:07:50.0
c8c649af2c5bbeefcadac1ab550e2088,106.6902513,26.57298437,2016-09-01 14:25:02.0
c8c649af2c5bbeefcadac1ab550e2088,106.6902513,26.57298437,2016-09-01 14:25:35.0
c8c649af2c5bbeefcadac1ab550e2088,106.6902513,26.57298437,2016-09-01 14:25:58.0
c8c649af2c5bbeefcadac1ab550e2088,106.6902513,26.57298437,2016-09-01 14:28:01.0
c8c649af2c5bbeefcadac1ab550e2088,106.6902513,26.57298437,2016-09-01 14:29:02.0
c8c649af2c5bbeefcadac1ab550e2088,106.6902513,26.57298437,2016-09-01 14:54:19.0
c8c649af2c5bbeefcadac1ab550e2088,106.6902513,26.57298437,2016-09-01 14:54:38.0
c8c649af2c5bbeefcadac1ab550e2088,106.6902513,26.57298437,2016-09-01 14:54:47.0
c8c649af2c5bbeefcadac1ab550e2088,106.6902513,26.57298437,2016-09-01 14:56:13.0
c8c649af2c5bbeefcadac1ab550e2088,106.6902513,26.57298437,2016-09-01 14:56:28.0
c8c649af2c5bbeefcadac1ab550e2088,106.6902513,26.57298437,2016-09-01 14:57:58.0
c8c649af2c5bbeefcadac1ab550e2088,106.6902513,26.57298437,2016-09-01 14:58:09.0
c8c649af2c5bbeefcadac1ab550e2088,106.6902513,26.57298437,2016-09-01 14:59:20.0
c8c649af2c5bbeefcadac1ab550e2088,106.6962626,26.57334443,2016-09-01 15:16:14.0
c8c649af2c5bbeefcadac1ab550e2088,106.6962626,26.57334443,2016-09-01 15:17:02.0
c8c649af2c5bbeefcadac1ab550e2088,106.6902513,26.57298437,2016-09-01 15:17:44.0
c8c649af2c5bbeefcadac1ab550e2088,106.6902513,26.57298437,2016-09-01 15:20:02.0
c8c649af2c5bbeefcadac1ab550e2088,106.6902513,26.57298437,2016-09-01 15:21:31.0
c8c649af2c5bbeefcadac1ab550e2088,106.6902513,26.57298437,2016-09-01 15:23:25.0
c8c649af2c5bbeefcadac1ab550e2088,106.6902513,26.57298437,2016-09-01 15:24:22.0
c8c649af2c5bbeefcadac1ab550e2088,106.6902513,26.57298437,2016-09-01 15:24:35.0
c8c649af2c5bbeefcadac1ab550e2088,106.6902513,26.57298437,2016-09-01 15:32:40.0
c8c649af2c5bbeefcadac1ab550e2088,106.6902513,26.57298437,2016-09-01 15:32:45.0
c8c649af2c5bbeefcadac1ab550e2088,106.6902513,26.57298437,2016-09-01 15:34:47.0
c8c649af2c5bbeefcadac1ab550e2088,106.6962626,26.57334443,2016-09-01 15:58:38.0
c8c649af2c5bbeefcadac1ab550e2088,106.7115838,26.5771376,2016-09-01 16:12:56.0
c8c649af2c5bbeefcadac1ab550e2088,106.7115838,26.5771376,2016-09-01 16:13:07.0
c8c649af2c5bbeefcadac1ab550e2088,106.7115838,26.5771376,2016-09-01 16:13:18.0
c8c649af2c5bbeefcadac1ab550e2088,106.7115838,26.5771376,2016-09-01 16:13:29.0
c8c649af2c5bbeefcadac1ab550e2088,106.7115838,26.5771376,2016-09-01 17:24:17.0
c8c649af2c5bbeefcadac1ab550e2088,106.7115838,26.5771376,2016-09-01 17:24:50.0
c8c649af2c5bbeefcadac1ab550e2088,106.7115838,26.5771376,2016-09-01 17:30:22.0
c8c649af2c5bbeefcadac1ab550e2088,106.7115838,26.5771376,2016-09-01 17:31:35.0
c8c649af2c5bbeefcadac1ab550e2088,106.7129088,26.5811838,2016-09-01 22:13:33.0
c8c649af2c5bbeefcadac1ab550e2088,106.7129088,26.5811838,2016-09-01 22:14:57.0
c8c649af2c5bbeefcadac1ab550e2088,106.7115838,26.5771376,2016-09-01 22:15:25.0
c8c649af2c5bbeefcadac1ab550e2088,106.7115838,26.5771376,2016-09-01 22:15:59.0
c8c649af2c5bbeefcadac1ab550e2088,106.7115838,26.5771376,2016-09-01 22:16:24.0
c8c649af2c5bbeefcadac1ab550e2088,106.7205473,26.5727803,2016-09-01 22:19:15.0
c8c649af2c5bbeefcadac1ab550e2088,106.7235777,26.56988667,2016-09-01 22:19:47.0
c8c649af2c5bbeefcadac1ab550e2088,106.7260841,26.56652278,2016-09-01 22:20:02.0
c8c649af2c5bbeefcadac1ab550e2088,106.7254884,26.56875325,2016-09-01 22:20:14.0
c8c649af2c5bbeefcadac1ab550e2088,106.7223015,26.56730611,2016-09-01 22:44:16.0
c8c649af2c5bbeefcadac1ab550e2088,106.720179,26.56624804,2016-09-01 22:44:29.0
c8c649af2c5bbeefcadac1ab550e2088,106.7223015,26.56730611,2016-09-01 22:45:11.0
